_id,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height
129251.jpg1,0.9292599,0.003669286,0.037944492,0.008851986,0.000354507181,0.00314499624,0.0101981685,0.006576682,125,251,94,125
129501.jpg1,0.837574661,0.024427671,0.0421995036,0.00185833173,0.00119153585,0.04055099,0.01659556,0.0356017575,131,156,85,131
129751.jpg1,0.8757427,0.0131282369,0.0742900446,0.000135770446,0.0009945411,0.02411081,0.0102615282,0.00133637036,128,67,110,128
129751.jpg2,0.0343310535,5.892178e-7,5.05897155e-8,0.9655587,2.59460631e-8,0.0000392054426,0.00007023336,1.32079009e-7,108,377,94,108
130001.jpg1,0.9201128,0.007401998,0.007509412,0.01068535,0.001464473,0.0266052075,0.009214572,0.0170062017,126,157,93,126
130501.jpg1,0.8683859,0.117071435,0.003315953,0.00416026777,0.00306959054,0.00154326635,0.00159779482,0.0008557764,126,185,74,126
130751.jpg1,0.6333683,0.262578577,0.0187005885,0.0101855984,0.0305890869,0.010846464,0.02798395,0.00574738765,128,166,98,128
131001.jpg1,0.8917809,0.06758381,0.0256734062,0.00165633787,0.000225949669,0.0009099105,0.00475445,0.00741525274,128,191,79,128
131251.jpg1,0.832378864,0.006586486,0.00724165328,0.0103072673,0.00124080328,0.0216392614,0.116543129,0.004062552,120,301,79,120
131501.jpg1,0.82290864,0.00153580192,0.002964305,0.09314568,0.000676945841,0.02999,0.0375374779,0.0112411464,121,302,92,121
131751.jpg1,0.97595,0.00501682237,0.00465599028,0.00431462051,0.0002451344,0.0036619876,0.00510867173,0.00104674243,119,264,97,119
132001.jpg1,0.943172336,0.00394093525,0.0111099361,0.00183333619,0.000235331288,0.008697142,0.029284047,0.001726954,121,291,103,121
132251.jpg1,0.8016724,0.008244364,0.00169757172,0.04447528,0.00355653116,0.106706321,0.0179743171,0.0156731866,116,286,99,116
132501.jpg1,0.818395138,0.0020920455,0.005748423,0.0205475669,0.00174798118,0.105479658,0.0354245156,0.0105646523,120,284,112,120
132751.jpg1,0.8754702,0.00216726516,0.009774384,0.05062445,0.0005288201,0.014536093,0.0290159713,0.0178827867,122,234,103,122
133001.jpg1,0.565332949,0.004458082,0.00156410283,0.3338096,0.00335020525,0.0336087942,0.04732251,0.0105537837,121,250,85,121
133251.jpg1,0.6442469,0.146704182,0.0111060217,0.174600244,0.00448717875,0.0034015472,0.008880912,0.006573019,122,281,86,122
133501.jpg1,0.939628243,0.0128502389,0.009514461,0.0135061117,0.00150151365,0.006356581,0.0134320855,0.00321078021,120,208,90,120
133751.jpg1,0.6321605,0.00182852533,0.0003528656,0.00058241986,0.00325882225,0.32475543,0.00489903754,0.03216238,116,253,113,116
134001.jpg1,0.8831921,0.07716732,0.000582198962,0.0153739378,0.00186024746,0.006958636,0.0110338172,0.00383174745,118,173,107,118
134251.jpg1,0.641657352,0.2928538,0.0469947569,0.00195080449,0.0005550839,0.00381794572,0.004361853,0.00780836958,123,221,86,123
134501.jpg1,0.9262221,0.00309462729,0.0123080574,0.0232879724,0.000669618254,0.0050390726,0.0234485846,0.005929986,120,266,96,120
134751.jpg1,0.8909027,0.0174147878,0.006977134,0.0354905725,0.000578524836,0.0288716331,0.008032424,0.0117322244,114,219,93,114
136001.jpg1,0.879759133,0.0312468838,0.00153430575,0.06826691,0.00211789319,0.00691009732,0.008921495,0.00124329387,121,295,94,121
136251.jpg1,0.912413,0.000136069371,0.0106981695,0.0127059659,0.0000293563153,0.02186812,0.0368802361,0.005269061,119,265,83,119
136501.jpg1,0.910691,0.0003605179,0.00280341529,0.0127485711,0.000631891657,0.06693579,0.00523684,0.0005919317,75,182,63,75
136751.jpg1,0.7935825,0.08872928,0.00195998233,0.008123281,0.00466715265,0.0526276939,0.0133186672,0.0369914658,116,236,103,116
137001.jpg1,0.556903541,0.0158521,0.00138741487,0.333294123,0.00345377112,0.0612073578,0.01839414,0.009507582,116,260,102,116
137251.jpg1,0.844071448,0.0166320261,0.0184343252,0.0312819742,0.00150055264,0.0373621136,0.0207038652,0.0300136879,114,210,88,114
137501.jpg1,0.7995319,0.0361686461,0.00774789462,0.106113829,0.000717930146,0.009609766,0.01811314,0.0219968911,117,285,101,117
137751.jpg1,0.685408354,0.004512589,0.0275363959,0.000702456,0.00123426749,0.2232718,0.005814411,0.0515197329,132,231,103,132
138251.jpg1,0.7515447,0.0558409244,0.0247694552,0.09060169,0.0251970477,0.027021816,0.0131190019,0.0119053535,127,184,89,127
138501.jpg1,0.844017267,0.0377278738,0.09320798,0.000273816724,0.00146084407,0.00816905,0.004242536,0.0109006558,131,229,83,131
138751.jpg1,0.967008352,0.00780748529,0.008029405,0.008508886,0.0001937732,0.00418689661,0.00291485223,0.00135033752,127,183,105,127
139001.jpg1,0.918623865,0.0175516233,0.0250531267,0.018883897,0.00246913661,0.00814806949,0.006973542,0.00229671947,127,202,101,127
139251.jpg1,0.4657231,0.09489825,0.402565747,0.000528786564,0.0004261735,0.000257670152,0.00669231173,0.02890796,124,186,67,124
139501.jpg1,0.6704473,0.04327765,0.2724911,0.0005760184,0.00102243142,0.0007337377,0.006006481,0.00544525776,48,141,86,48
139501.jpg2,0.9720228,0.000325255533,0.0000299476433,0.00001890331,0.00004580305,0.0265636779,0.0008155522,0.000178083283,46,474,109,46
139751.jpg1,0.9485243,0.02371244,0.008975353,0.000748859951,0.0024573335,0.008935357,0.004321817,0.002324534,127,210,88,127
140001.jpg1,0.916536,0.009625315,0.0301869158,0.00182856538,0.003480331,0.0268711876,0.005838694,0.00563299563,124,226,92,124
140251.jpg1,0.846719265,0.000116957948,0.0000535107,0.00123922841,0.00000890210049,0.149582878,0.000837556,0.00144169,118,180,85,118
140751.jpg1,0.661056161,0.009440653,0.176667288,0.008920296,0.008068906,0.053806074,0.0373645462,0.04467611,127,0,71,130
140751.jpg2,0.9525673,0.000174896413,0.00006172412,0.0322991125,0.000152066874,0.0133693079,0.0013575952,0.0000180058942,109,374,94,109
141001.jpg1,0.8080898,0.02533203,0.138065,0.00353990775,0.0007066702,0.000664166757,0.008198335,0.0154040912,127,103,85,127
141001.jpg2,0.9239172,0.0565864742,0.008725342,0.001629918,0.002315653,0.002478535,0.00355497934,0.0007919502,110,363,99,110
141251.jpg1,0.5261965,0.189868242,0.27387163,0.000319771061,0.000362776133,0.000718922471,0.00307397824,0.00558819063,125,184,136,125
141501.jpg1,0.490763634,0.119311132,0.128303483,0.1641101,0.004796832,0.01015868,0.01464863,0.0679075345,127,206,84,127
141751.jpg1,0.0861859545,0.3788636,0.5050727,0.000466795434,0.02593355,0.000114552313,0.00140244386,0.00196039281,127,220,111,127
142251.jpg1,0.4525601,0.00338137266,0.396278262,0.002177861,0.001168443,0.00273895636,0.0200727824,0.1216222,153,183,94,153
142501.jpg1,0.4572545,0.00194525986,0.252583027,0.0182837434,0.00109857926,0.0463196971,0.07074647,0.151768714,138,211,107,138
142751.jpg1,0.898673236,0.00258777128,0.00265338644,0.000118937955,0.0006527803,0.09141106,0.000957845361,0.0029449854,142,206,95,142
143001.jpg1,0.665651858,0.00124083087,0.07993244,0.113539748,0.000131451088,0.00199435931,0.09750435,0.04000498,139,219,112,139
143251.jpg1,0.366492629,0.00172474189,0.199470013,0.113310106,0.0003175847,0.006801784,0.204677,0.107206114,139,192,110,139
143501.jpg1,0.573721349,0.0449816659,0.196114659,0.00580723956,0.008105263,0.0182295926,0.0285676923,0.124472506,141,169,67,141
143751.jpg1,0.893826663,0.0687508062,0.00610558968,0.01075425,0.00665489072,0.00616896525,0.0060132877,0.00172556867,139,208,89,139
144001.jpg1,0.857226133,0.06699737,0.04356406,0.004239415,0.00147831242,0.0109901763,0.009683879,0.00582063524,64,109,56,64
144001.jpg2,4.09176835e-8,4.432836e-9,7.06641831e-13,0.99999994,2.920247e-12,2.741166e-10,4.345667e-11,1.95541586e-11,46,473,105,46
144251.jpg1,0.527221,0.212988332,0.230371729,0.002776175,0.00471553858,0.00185348059,0.00197404181,0.0180996563,138,240,90,138
145251.jpg1,0.9404415,0.0153014986,0.00150063774,0.002224259,0.00481101125,0.0202186,0.00458739046,0.0109151388,124,97,94,124
145251.jpg2,0.9438741,0.0000041507883,0.00000397697,0.0000257780557,3.413445e-7,0.0539251268,0.00212325179,0.00004326665,109,402,130,109
145501.jpg1,0.801205,0.000375867385,0.06958145,0.000138467338,0.0000619160346,0.08837304,0.03435785,0.00590644125,131,85,101,131
145501.jpg2,0.00001270684,2.59333222e-9,1.70291461e-12,0.999987245,4.383052e-12,2.97417913e-8,5.31459425e-11,4.19249878e-11,95,390,92,95
145751.jpg1,0.939286947,0.0121860458,0.007030011,0.02656595,0.000334635784,0.00628203433,0.005299774,0.00301457546,127,114,56,127
145751.jpg2,0.949290752,0.000126555242,0.0000202388565,0.00337265269,0.00001505755,0.04369845,0.00341581414,0.00006045054,109,430,122,109
146001.jpg1,0.6624714,0.250136316,0.06957637,0.0003490448,0.00671648467,0.00308155385,0.002337128,0.00533164758,127,137,65,127
146001.jpg2,0.8883088,0.0610668063,0.0002669776,0.0005746891,0.00112428993,0.0473581962,0.00123636052,0.0000638531856,91,379,111,91
146251.jpg1,0.8847149,0.0000104317924,0.0001097549,0.000124330181,0.000006029081,0.07365459,0.0407716259,0.0006083134,99,428,125,99
146501.jpg1,0.5146654,0.000291860721,0.00232532038,0.4719103,0.00003913557,0.000736807648,0.009736298,0.000294849131,59,276,65,59
148751.jpg1,0.8192776,0.0175582115,0.1002071,0.0145532563,0.0006975803,0.009562471,0.008992196,0.0291516129,133,221,103,133
149001.jpg1,0.3417061,0.00707494142,0.5605714,0.0113507425,0.00351902,0.00248057442,0.0170218442,0.0562753864,132,229,79,132
149251.jpg1,0.7939695,0.18671082,0.00930487551,0.0000478043439,0.0034575616,0.00642470364,0.000031049618,0.00005367708,57,111,43,57
149251.jpg2,0.06347994,0.00000301286036,0.00000629192846,0.9257525,0.000001031401,0.000233652376,0.0105003789,0.00002316249,48,392,128,48
149501.jpg1,0.915549,0.0163323227,0.006232085,0.00284801237,0.000330816431,0.0191467535,0.009141608,0.0304194447,136,186,73,136
149751.jpg1,0.7246635,0.00239960919,0.263498276,0.0003704547,0.000168254221,0.00144311355,0.00561362971,0.00184314232,131,252,95,131
150251.jpg1,0.9194753,0.000068056,0.0047077355,0.0450186431,0.00003045139,0.0275844019,0.00149958557,0.00161581975,79,138,93,79
150251.jpg2,0.5815161,0.002629251,0.0201120544,0.206838876,0.000442815741,0.009885344,0.09527549,0.08330008,70,455,91,70
150501.jpg1,0.8937176,0.0121135,0.07571415,0.0005979699,0.000322571985,0.00115723442,0.00575656071,0.0106203975,120,237,110,120
150751.jpg1,0.6157908,0.236358687,0.004855828,0.005183421,0.005200563,0.016823234,0.0153711569,0.100416332,114,278,101,114
151001.jpg1,0.948177338,0.03241036,0.000255627,0.00173904793,0.0006059691,0.0158759225,0.000621222542,0.000314535166,106,293,175,106
151501.jpg1,0.9333884,0.003680649,0.0155142993,0.0195695944,0.000167062113,0.0022709344,0.0171683915,0.008240682,140,192,87,140
151751.jpg1,0.9839252,0.000661632454,0.00205114437,0.009968496,0.000050242812,0.0003484537,0.00228639785,0.0007084281,138,229,91,138
152001.jpg1,0.948577344,0.01935345,0.00585058425,0.011691927,0.00319864228,0.00377000379,0.00478016958,0.00277785212,143,194,85,143
152251.jpg1,0.792721748,0.03517851,0.117991291,0.00106804946,0.00135591661,0.00349818752,0.009074914,0.0391113758,152,198,80,152
152501.jpg1,0.6891647,0.0361515954,0.141541511,0.004327677,0.00345958024,0.0232355073,0.0188289117,0.08329053,155,154,78,155
152751.jpg1,0.851646543,0.009341918,0.06112675,0.0101920087,0.00241170079,0.0306488816,0.0139197223,0.0207124744,149,186,88,149
153001.jpg1,0.7891483,0.0030735808,0.0644630641,0.00247499649,0.00295891636,0.11360056,0.0152890235,0.008991606,151,173,94,151
153251.jpg1,0.7642424,0.0003551084,0.008482731,0.0009476278,0.0008330453,0.210693255,0.008136776,0.0063090506,166,191,112,166
153501.jpg1,0.6115664,0.0111981323,0.300080657,0.006256598,0.000450954743,0.00539559266,0.0221935213,0.04285811,182,221,126,182
153751.jpg1,0.158378512,0.06709712,0.70788604,0.04464724,0.00583332172,0.00429925742,0.000232434046,0.0116260648,185,162,101,185
154001.jpg1,0.796572149,0.0324739143,0.137668461,0.0035714407,0.000758734648,0.00280130771,0.00720724,0.0189467445,185,207,82,185
154251.jpg1,0.6451696,0.0135156689,0.256749719,0.0132556045,0.000311511918,0.00259608752,0.01255116,0.05585067,184,204,86,184
154501.jpg1,0.7218952,0.005209632,0.006349431,0.109848991,0.009702643,0.130298957,0.0119710574,0.00472408859,184,181,92,184
154751.jpg1,0.7394623,0.03257773,0.174497381,0.00492539676,0.000129792781,0.00495905429,0.0100605329,0.0333877765,184,196,73,184
155251.jpg1,0.0000683221442,0.000001429293,7.86462e-10,0.999928951,2.36274778e-10,1.41400385e-8,0.00000128288252,7.46328155e-9,117,292,107,117
155501.jpg1,0.297366023,0.0003185889,0.0002854021,0.6878302,0.0001114075,0.00255771913,0.0111560822,0.000374547642,141,281,113,141
155751.jpg1,0.160554752,0.0115462579,0.000166961108,0.8158536,0.00027200667,0.00206986349,0.00742146326,0.002115117,138,418,111,138
155751.jpg2,0.950667262,0.000202131225,0.00327546941,0.00420006225,0.00004989043,0.0377127752,0.00342284236,0.000469595543,135,132,146,135
156001.jpg1,0.9306503,0.013185896,0.0172591656,0.00269431924,0.000745862955,0.0200849511,0.007861383,0.007518143,163,79,115,163
156001.jpg2,0.0332436226,0.002691348,0.0000146320053,0.9603728,0.000100708792,0.00106396724,0.00148075761,0.00103216909,139,386,112,139
156251.jpg1,0.6473694,0.0584224276,0.000289781,0.185369045,0.001833197,0.0942309946,0.00323610124,0.009249071,137,352,93,137
156501.jpg1,0.6040315,0.002912652,0.154511243,0.008661985,0.00110462226,0.156157047,0.0482459627,0.024375014,75,179,70,75
156751.jpg1,0.805323362,0.0251737237,0.0130530708,0.0569115579,0.003069084,0.05108364,0.0188976862,0.02648787,146,228,102,146
157001.jpg1,0.8924955,0.00337158656,0.004031399,0.01581406,0.00070323894,0.048353333,0.0208457932,0.0143850856,140,239,115,140
157251.jpg1,0.228108883,0.00232707965,0.000127100473,0.739129841,0.00391978025,0.0141627444,0.0108542209,0.00137033465,146,299,126,146
157501.jpg1,0.746652663,0.00437405426,0.00448248629,0.127730265,0.00115757633,0.0343271233,0.034332823,0.0469430238,161,231,135,161
157751.jpg1,0.769452155,0.206427768,0.002196306,0.007948407,0.000289012853,0.00303118234,0.005678185,0.00497701345,167,212,97,167
158001.jpg1,0.307611048,0.00501587568,0.000432670437,0.571896553,0.00244047772,0.09762028,0.006962459,0.008020676,168,245,97,168
158251.jpg1,0.7247051,0.00229638233,0.00296772085,0.00183561549,0.00155106222,0.195504278,0.04320923,0.0279305857,165,230,108,165
158501.jpg1,0.809939146,0.05670684,0.0203839373,0.06833715,0.00186623482,0.00407423,0.0242587775,0.0144336866,160,266,116,160
158751.jpg1,0.7161519,0.238316163,0.00449946,0.0008010128,0.00110175507,0.0286261663,0.00533217471,0.00517136976,164,226,93,164
159251.jpg1,0.8179887,0.000457648,0.00132776389,0.163918346,0.00023837437,0.00325900712,0.0125526693,0.000257494539,169,292,101,169
159501.jpg1,0.8915412,0.00118542369,0.0007753763,0.09041178,0.000196867564,0.00366381486,0.0120137241,0.00021182411,168,283,110,168
159751.jpg1,0.900729358,0.0006223662,0.00028783505,0.08573547,0.000148458988,0.004302591,0.008087672,0.0000862468951,171,278,110,171
160001.jpg1,0.7243902,0.002262241,0.000810158555,0.240342826,0.0003587782,0.0177610479,0.013507396,0.000567337,160,284,72,160
160251.jpg1,0.366272867,0.03227349,0.0001647545,0.5943835,0.000158685711,0.00172756845,0.00450187,0.0005172667,175,239,93,175
160501.jpg1,0.5059124,0.000226121134,0.0008096582,0.400823861,0.000141178418,0.00327473436,0.08643181,0.00238022162,169,265,127,169
160751.jpg1,0.624181,0.0111647341,0.00215960736,0.218329772,0.008639722,0.06135617,0.038373854,0.03579519,175,262,123,175
161001.jpg1,0.8794559,0.0621377937,0.007210451,0.009052733,0.00275493343,0.03156233,0.00528636342,0.00253945519,165,285,106,165
161251.jpg1,0.355390877,0.00270898,0.0007393491,0.574662745,0.000623253756,0.00508014672,0.0539933965,0.00680124946,167,438,108,167
161251.jpg2,0.880812,0.0331623331,0.060360942,0.001358581,0.009455267,0.008523772,0.00255535915,0.00377178169,159,89,120,159
161501.jpg1,0.131483838,0.00370562263,0.0000483546319,0.852911651,0.0003514593,0.00473064976,0.00610983046,0.000658609264,132,444,111,132
161501.jpg2,0.9090182,0.0005396754,0.0166910123,0.02607051,0.000202023482,0.0137974741,0.0303720366,0.00330905756,130,114,110,130
161751.jpg1,0.9471021,0.0137130274,0.0178976487,0.00039039785,0.00289712776,0.00490831165,0.005975873,0.00711545954,141,93,94,141
161751.jpg2,0.103083551,0.6319838,0.0016167193,0.1239421,0.126060545,0.00610725069,0.00469446275,0.00251153344,131,467,99,131
162001.jpg1,0.362035841,0.271818221,0.000201476476,0.349876,0.000206970784,0.000481305964,0.015137081,0.0002430808,134,274,93,134
162251.jpg1,0.914361835,0.000005888743,0.0000569294534,0.06759222,6.598788e-7,0.0000957374141,0.0178637225,0.0000230123733,47,447,106,47
162251.jpg2,0.9671884,0.0000268913736,0.0005802942,0.0000592581746,0.000002530149,0.0320831873,0.0000503936353,0.000009012792,43,175,72,43
162501.jpg1,0.86914444,0.0294806212,0.005342837,0.042378515,0.006362166,0.0261488389,0.0193726029,0.00176998635,127,333,103,127
162751.jpg1,0.890574038,0.0103763174,0.000532563252,0.00009464834,0.000599183666,0.0900460556,0.005169221,0.00260799774,150,233,129,150
163001.jpg1,0.359585047,0.479080617,0.00190924178,0.0308024641,0.08938061,0.0187681243,0.0142164594,0.00625745859,173,268,104,173
163251.jpg1,0.375794172,0.003075772,0.000170702988,0.435780078,0.007920633,0.16743508,0.007277023,0.00254654116,168,224,104,168
163501.jpg1,0.988216,0.009022143,0.000397903641,0.001395863,0.000286452763,0.0002617921,0.000327030168,0.00009284341,152,103,77,152
163501.jpg2,0.475778878,0.009593323,0.00128481793,0.484284461,0.000316973455,0.00283060386,0.0194829665,0.006427987,128,438,87,128
163751.jpg1,0.00495644752,1.14866356e-8,5.501964e-7,0.9939056,1.39821392e-11,1.636453e-7,0.00113313808,0.00000410968369,143,108,84,143
163751.jpg2,0.9518402,0.0000398303637,0.0000334787874,0.0256854258,0.0000159002466,0.0200661942,0.002268144,0.00005078635,118,469,143,118
164001.jpg1,0.95338726,0.00472630654,0.011450842,0.007095663,0.00128483213,0.00182730623,0.0188432354,0.0013845315,152,187,83,152
164251.jpg1,0.9462368,0.01651398,0.00403164746,0.0236643236,0.00286677014,0.0018667758,0.00360790174,0.00121179991,150,205,80,150
164501.jpg1,0.965248466,0.00004916967,0.000373806542,0.032850273,0.0000108016575,0.0004251348,0.0009913699,0.0000510056379,155,171,75,155
164501.jpg2,0.000004824335,2.4031678e-8,3.963104e-9,0.9999951,5.599476e-10,5.79561243e-9,1.88528251e-8,1.19697352e-9,123,432,101,123
164751.jpg1,0.940260768,0.008478393,0.0185753442,0.0160737354,0.002788504,0.00334859244,0.008842616,0.001632067,154,138,87,154
164751.jpg2,0.5593205,0.00110405951,0.000351610157,0.414391518,0.000323775777,0.00218421454,0.0219324343,0.000391871843,128,479,99,128
165001.jpg1,0.2888333,0.00000701552244,0.000002284459,0.704485953,0.00000588587636,0.00165881973,0.00500191236,0.00000487534862,100,466,138,100
165251.jpg1,0.875689566,0.000009759081,0.0000651038354,0.012887192,0.00000741087661,0.0818078145,0.02873379,0.0007993827,98,443,150,98
165501.jpg1,0.84778136,0.00001757727,0.0000317367849,0.120073892,0.0000763765,0.031304393,0.000708254869,0.0000064324995,110,309,180,110
166001.jpg1,0.96820873,0.00120829511,0.00193595386,0.00004789736,0.0000239730725,0.0188847352,0.00299837813,0.006692025,122,232,103,122
166251.jpg1,0.919166446,0.03801205,0.0250746179,0.00143556832,0.000442534423,0.004067624,0.00656593,0.005235205,155,193,90,155
166501.jpg1,0.876689553,0.0435122326,0.010209268,0.001069488,0.0263224542,0.0390218236,0.00185949414,0.00131566834,156,183,81,156
166751.jpg1,0.901628435,0.00028440656,0.0000782056159,0.09750717,0.0000367892026,0.000244676252,0.000212725645,0.00000759657451,156,168,83,156
167001.jpg1,0.841356933,0.06776963,0.0549111,0.00392448949,0.0122902272,0.006601531,0.008730391,0.00441569276,157,227,66,157
167251.jpg1,0.6677387,0.268167317,0.00654195435,0.000122638245,0.00570776826,0.040061757,0.00584085658,0.005819056,159,229,114,159
167501.jpg1,0.684573352,0.07656727,0.226116136,0.0008377778,0.000451359723,0.000317716,0.00285653071,0.008279863,151,216,69,151
167751.jpg1,0.9712165,0.0116332658,0.000799527741,0.01135179,0.00133388443,0.001992097,0.00115518691,0.000517750159,155,249,76,155
168001.jpg1,0.176340356,0.00375797926,0.7718444,0.00590159139,0.007815684,0.005933482,0.0050541223,0.0233524013,154,169,95,154
168251.jpg1,0.401343,0.5335404,0.0612281151,0.0000281938446,0.000374570227,0.001695841,0.000248106662,0.0015417441,159,49,104,159
168251.jpg2,2.94411522e-13,8.02986334e-16,1.99722552e-19,1,9.257166e-17,4.86586441e-16,5.5712677e-19,2.82521553e-17,127,417,76,127
168501.jpg1,0.9646618,0.01941073,0.008373456,0.00145960832,0.000975684263,0.0019351131,0.00177381653,0.00140984147,146,65,98,146
168501.jpg2,0.00019171249,0.00000316104251,1.11495e-8,0.9997438,1.64376412e-9,1.18925947e-9,0.00006121845,8.61524256e-8,127,434,85,127
169001.jpg1,0.9848716,0.0004447399,0.00374128926,0.0005572886,0.00003119921,0.006614486,0.00335222483,0.000387145526,106,274,72,106
169251.jpg1,0.7522311,0.00107232749,0.004776103,0.215865463,0.000294172962,0.007922324,0.0154185081,0.00241996115,58,236,70,58
169501.jpg1,3.56028274e-8,3.48644724e-13,5.850843e-16,0.99999994,2.16407219e-15,1.157249e-15,1.54788918e-10,1.59374e-15,75,419,127,75
169751.jpg1,0.7647782,0.005344766,0.07186749,0.005135944,0.0031723124,0.114108428,0.008484748,0.0271081161,105,250,102,105
170001.jpg1,0.1901704,0.0344975181,0.7006174,0.009268523,0.00415175874,0.00299341278,0.00169831072,0.056602668,107,257,101,107
170251.jpg1,0.828279734,0.0285437535,0.015322715,0.0115138721,0.00246158638,0.053140942,0.039895352,0.02084207,105,242,99,105
170501.jpg1,0.888988137,0.06946605,0.009403762,0.0103070736,0.000924146152,0.00248963968,0.005157684,0.0132635171,108,261,58,108
171751.jpg1,0.713700652,0.0141221918,0.007207849,0.234034732,0.00188442832,0.00229484448,0.0232548211,0.00350048812,121,298,93,121
172001.jpg1,0.3149957,0.000318030332,0.000593496254,0.646535754,0.000132175323,0.000718037365,0.03532506,0.00138170319,119,257,86,119
172251.jpg1,0.8092288,0.000802585564,0.001960647,0.0018981942,0.00242003938,0.173955038,0.007889646,0.0018450747,73,178,58,73
172251.jpg2,0.580842555,0.001132825,0.00143218343,0.394593567,0.0002420828,0.0186150763,0.00266753044,0.000474202068,69,395,99,69
172501.jpg1,0.8891909,0.07580319,0.00748913735,0.002742339,0.004781684,0.004270846,0.014702226,0.00101965724,120,251,80,120
172751.jpg1,0.475231826,0.0168319121,0.00329101342,0.4712,0.00675545866,0.00622026343,0.0175587274,0.0029108366,125,260,94,125
173001.jpg1,0.308096051,0.008224494,0.008557799,0.6562243,0.000193346859,0.00305974041,0.008536223,0.007108006,43,478,108,43
173251.jpg1,0.0996536762,0.00111344014,0.0005036514,0.883675754,0.0000595441561,0.009532423,0.002022836,0.00343864365,45,249,51,45
173501.jpg1,0.022586558,0.0001151978,0.00000947177,0.976936758,0.000009205779,0.000338142447,0.00000406864774,6.27292138e-7,41,266,111,41
173751.jpg1,0.539067864,0.02416651,0.00706467824,0.3977044,0.00330025912,0.0191316,0.00312560913,0.00643911,128,374,109,128
174001.jpg1,0.819255948,0.0121918572,0.0272696745,0.09979447,0.0008717395,0.03889061,0.0007405254,0.0009851883,64,443,72,64
174001.jpg2,0.8423261,0.08938259,0.04005244,0.004196497,0.00395498332,0.0192472674,0.000453465065,0.000386682921,61,150,63,61
174501.jpg1,0.1953055,0.0000480431,0.0000512579245,0.803792238,0.00000218856212,0.0000572329773,0.000741673633,0.00000187765852,48,461,242,48
175751.jpg1,0.327463031,0.0003431359,0.0000172301043,0.6621455,0.000163065182,0.004421082,0.00538278371,0.00006416369,122,297,92,122
176251.jpg1,0.7298911,0.0004647789,0.000165096382,0.0000118327289,0.00044670928,0.268929154,0.0000537950837,0.00003751965,120,261,161,120
176501.jpg1,0.882496655,0.00187159155,0.00145918946,0.04938359,0.0012043165,0.0514963642,0.0108732628,0.00121504068,125,267,92,125
176751.jpg1,0.6584415,0.00602281652,0.00136388722,0.262524843,0.000460753974,0.019239258,0.0472087748,0.00473816367,121,270,94,121
177001.jpg1,0.7441197,0.00176346558,0.00069684285,0.130589783,0.00200201455,0.1100757,0.00776246144,0.0029900365,126,288,114,126
177251.jpg1,0.0908078253,0.0252525937,0.0000670449954,0.858847737,0.002245026,0.0196904615,0.00181058876,0.0012786967,128,254,96,128
177501.jpg1,0.967745543,0.00324128475,0.00220084819,0.0119095929,0.000119089447,0.008841474,0.005490565,0.000451619824,122,285,90,122
177751.jpg1,0.793453157,0.0024509877,0.00276551582,0.09814957,0.00107185647,0.0605787858,0.0334955528,0.008034594,121,291,103,121
178001.jpg1,0.9040176,0.0214878786,0.0007073854,0.0573238023,0.000372667826,0.00534372358,0.009968131,0.000778762449,119,297,89,119
178251.jpg1,0.905625463,0.00144921616,0.00147155381,0.0386411771,0.00121311937,0.0369824246,0.0133725386,0.00124448771,128,239,94,128
178501.jpg1,0.858846366,0.003848625,0.007415731,0.08368596,0.0005121912,0.0178566221,0.0205692574,0.007265241,126,292,93,126
178751.jpg1,0.72469306,0.0065952437,0.009534449,0.19176203,0.00272734417,0.0135824559,0.03692915,0.014176256,128,288,100,128
179001.jpg1,0.9477311,0.000910448842,0.00422245,0.0091269305,0.000164727637,0.0124105178,0.0226362757,0.00279754167,124,277,90,124
179501.jpg1,0.843165159,0.0432794355,0.065531984,0.008858434,0.000220109185,0.002995591,0.00753981853,0.02840948,139,75,90,139
179501.jpg2,0.9119749,0.000396063318,0.00144218327,0.003311179,0.0004294514,0.07637335,0.00432815729,0.001744729,120,454,92,120
179751.jpg1,0.8775826,0.0270163938,0.0463039353,0.00694813067,0.00213423045,0.008395869,0.00756646832,0.0240523778,140,189,86,140
180001.jpg1,0.855516553,0.00245904224,0.0271281954,0.04549105,0.0019309253,0.022091696,0.0147279091,0.0306546129,140,162,90,140
180251.jpg1,0.670492053,0.0224281587,0.2363888,0.00187241973,0.000633568852,0.00208462216,0.0124388589,0.05366154,143,192,97,143
180501.jpg1,0.953794658,0.003900172,0.004084637,0.00162475626,0.0011086429,0.0262746811,0.00460150745,0.00461092545,144,195,88,144
180751.jpg1,0.6764358,0.00573636452,0.136674091,0.004170135,0.00185987726,0.008593648,0.0386458859,0.127884209,141,141,97,141
181001.jpg1,0.904168665,0.00585510256,0.003134755,0.007708794,0.006251911,0.07011414,0.00244745,0.00031918165,142,175,71,142
181251.jpg1,0.7539681,0.008425252,0.0748612061,0.003118833,0.000552330457,0.01079053,0.0155609176,0.13272281,156,248,122,156
181501.jpg1,0.6735158,0.0149690574,0.2156703,0.014016713,0.0008189755,0.00997632649,0.0206444971,0.0503883474,174,119,82,174
