_id,ID,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height,id,Who?
112001.jpg2,112001.jpg,0.9366682,0.015921885,0.00816985,0.009871529,0.000620038,0.008355103,0.015302715,0.005090687,108,426,102,108,112001.jpg9,female
112251.jpg1,112251.jpg,0.9378899,0.011536682,0.003345674,0.019196609,7.55E-05,0.002086509,0.024967212,0.000901971,110,287,83,110,112251.jpg6,female
112501.jpg1,112501.jpg,0.7064955,0.005290166,0.004662895,0.237450257,0.001154711,0.017211324,0.015267246,0.012467859,113,260,89,113,112501.jpg5,female
112751.jpg1,112751.jpg,0.817039549,0.06260849,0.001578985,0.07663166,0.002192657,0.033443045,0.003448048,0.003057561,113,406,118,113,112751.jpg8,female
113001.jpg1,113001.jpg,0.74887836,0.0002548,0.006847887,0.00143802,0.000345508,0.215331271,0.021107568,0.005796599,128,227,98,128,113001.jpg5,male
113251.jpg1,113251.jpg,0.7514606,0.005936254,0.08085884,0.001106563,0.000938786,0.138984233,0.007396889,0.013317792,127,229,95,127,113251.jpg5,male
113501.jpg1,113501.jpg,0.6893714,0.09117679,0.164574474,0.004291571,0.00140681,0.004866703,0.005967793,0.038344476,127,183,70,127,113501.jpg4,male
113751.jpg1,113751.jpg,0.822127938,0.116399989,0.01867059,0.00510744,0.001413725,0.011465588,0.004410322,0.020404426,128,172,61,128,113751.jpg3,male
114001.jpg1,114001.jpg,0.767546952,0.05271114,0.051803637,0.007742004,0.005263401,0.053284336,0.015135589,0.046512935,127,190,90,127,114001.jpg4,male
114251.jpg1,114251.jpg,0.9580743,0.035384726,0.000343918,0.002573318,0.000556804,0.001028896,0.001812117,0.00022595,131,220,54,131,114251.jpg4,male
114501.jpg1,114501.jpg,0.9072833,0.003318127,0.016839655,0.0546768,0.000368798,0.003123361,0.007964943,0.006425017,127,194,76,127,114501.jpg4,male
114751.jpg1,114751.jpg,0.6435498,0.02191284,0.107956953,0.076887235,0.000915626,0.006924367,0.026785413,0.115067735,125,201,96,125,114751.jpg4,male
115001.jpg1,115001.jpg,0.813695431,0.007202358,0.002500081,0.161323488,0.000406826,0.007826755,0.005367402,0.001677675,129,176,81,129,115001.jpg4,#N/A
115251.jpg1,115251.jpg,0.9758131,0.012884,0.00291663,0.003259021,0.001003636,0.002289136,0.001533998,0.000300476,129,194,71,129,115251.jpg4,male
115501.jpg1,115501.jpg,0.737992167,0.000158733,0.000208832,0.2535315,1.52E-05,0.001396158,0.006488604,0.000208799,45,462,140,45,115501.jpg9,female
115751.jpg1,115751.jpg,0.833102,0.030924797,0.01196645,0.06325684,0.002510839,0.0230695,0.009868693,0.025300913,120,268,99,120,115751.jpg5,female
116001.jpg1,116001.jpg,0.93162185,0.011850146,0.001604515,0.026190423,0.000191348,0.0163179,0.009710902,0.002512894,109,266,94,109,116001.jpg5,female
116251.jpg1,116251.jpg,0.9716294,0.000422129,0.002603866,0.000130276,5.43E-05,0.023415027,0.001490207,0.000254817,123,115,78,123,116251.jpg2,male
116251.jpg2,116251.jpg,0.9332173,0.001676111,0.00485003,0.03132014,0.000169167,0.00421601,0.01952608,0.005025154,119,424,86,119,116251.jpg8,#N/A
116501.jpg1,116501.jpg,0.9609714,0.000736413,0.000228813,0.020087509,0.000224769,0.008402894,0.00901052,0.000337682,125,176,85,125,116501.jpg4,male
116501.jpg2,116501.jpg,0.83367157,0.025871137,0.010728428,0.07002796,0.001576251,0.020445017,0.014131534,0.023548123,116,418,90,116,116501.jpg8,female
116751.jpg1,116751.jpg,0.9595292,0.01179323,0.004254333,0.000949853,0.000523371,0.02168594,0.000818887,0.000445137,122,169,90,122,116751.jpg3,male
116751.jpg2,116751.jpg,0.8855366,0.000209966,0.002270484,0.004769818,0.000488821,0.08356516,0.019173613,0.003985553,116,404,94,116,116751.jpg8,female
117001.jpg1,117001.jpg,0.321427256,0.6744537,0.001458223,0.000187648,0.000429005,0.000693543,0.00057478,0.000775882,119,429,91,119,117001.jpg9,female
117001.jpg2,117001.jpg,0.454362631,4.27E-06,0.3185045,0.000817604,6.33E-05,0.2027699,0.022833794,0.00064397,114,141,109,114,117001.jpg3,male
117251.jpg1,117251.jpg,0.984697163,0.001251508,0.001667168,0.00030888,0.000137555,0.009740013,0.001767874,0.00042984,120,120,97,120,117251.jpg2,male
117251.jpg2,117251.jpg,0.951306343,0.016844282,0.002968087,0.021098528,0.000472627,0.002885526,0.003428726,0.000995882,119,393,86,119,117251.jpg8,female
117501.jpg1,117501.jpg,0.9946266,0.00046657,0.001061695,0.001607357,1.79E-05,0.001550791,0.000627923,4.12E-05,127,81,83,127,117501.jpg2,male
117501.jpg2,117501.jpg,0.8106824,0.013159934,0.006276706,0.04235163,0.003828343,0.06389065,0.025066534,0.0347438,115,373,89,115,117501.jpg7,female
117751.jpg1,117751.jpg,0.854645848,0.029290762,0.093525335,0.006764881,0.000149754,0.001009878,0.003939032,0.010674508,129,84,102,129,117751.jpg2,male
117751.jpg2,117751.jpg,0.901013434,0.000920465,0.000549739,0.038508017,9.36E-05,0.04317298,0.014123156,0.001618612,108,386,117,108,117751.jpg8,female
118001.jpg1,118001.jpg,0.945367038,0.012864128,0.020942943,0.00714924,0.000153604,0.007733688,0.004528136,0.001261223,115,169,96,115,118001.jpg3,#N/A
118001.jpg2,118001.jpg,0.8931086,4.79E-06,0.000008484,1.90E-05,5.61E-07,0.106031716,0.000794998,3.18E-05,109,396,127,109,118001.jpg8,female
118251.jpg1,118251.jpg,0.8462692,0.006285539,0.021264149,0.007352956,0.010318989,0.0834514,0.010154717,0.01490304,132,87,69,132,118251.jpg2,male
118251.jpg2,118251.jpg,0.496379048,0.001053862,3.64E-05,0.473749816,3.39E-05,0.005854086,0.022803903,8.90E-05,106,386,123,106,118251.jpg8,female
118501.jpg1,118501.jpg,0.7129958,0.265399277,0.014127203,0.000801524,0.000121591,0.000933243,0.00291672,0.002704614,130,92,80,130,118501.jpg2,male
118501.jpg2,118501.jpg,0.88861537,0.000349473,0.000168122,0.006788785,8.03E-05,0.101375252,0.002403139,0.000219549,106,420,120,106,118501.jpg8,female
118751.jpg1,118751.jpg,0.7342591,0.2247479,0.03536089,9.89E-05,0.000245967,0.0014117,0.001499606,0.002375901,129,130,76,129,118751.jpg3,male
118751.jpg2,118751.jpg,0.878136158,0.00368742,6.34E-05,0.11020036,0.000104616,0.004731694,0.00300452,7.19E-05,95,385,106,95,118751.jpg8,male
119001.jpg1,119001.jpg,0.7733184,7.94E-05,0.001024393,0.004587019,0.000179619,0.212835029,0.00694256,0.001033558,91,463,144,91,119001.jpg9,female
119501.jpg1,119501.jpg,0.013138429,0.000567168,1.12E-05,0.985595167,2.15E-05,0.000145202,0.000436102,8.53E-05,109,279,112,109,119501.jpg6,female
119751.jpg1,119751.jpg,0.9168792,0.037571933,0.001523337,0.002380142,0.000181038,0.025847204,0.01047901,0.005138162,114,273,92,114,119751.jpg5,female
120001.jpg1,120001.jpg,0.2001588,0.003685397,6.72E-05,0.787505,0.000626941,0.001572034,0.005039435,0.001345253,119,274,90,119,120001.jpg5,female
120251.jpg1,120251.jpg,0.1504641,0.000625209,1.06E-06,0.8485116,4.68E-05,8.42E-05,0.0002645,2.56E-06,118,273,88,118,120251.jpg5,female
120501.jpg1,120501.jpg,0.989204347,0.000531525,0.000515156,0.004206921,0.000204523,0.002896666,0.002236215,0.000204657,129,112,92,129,120501.jpg2,male
120501.jpg2,120501.jpg,0.405687481,0.021298263,0.000544126,0.563049555,0.000523658,0.002022751,0.006059345,0.000814824,118,417,81,118,120501.jpg8,female
120751.jpg1,120751.jpg,0.9379357,0.002617981,0.003377976,0.030782716,0.004189414,0.011910449,0.00873089,0.000454883,127,156,83,127,120751.jpg3,male
120751.jpg2,120751.jpg,0.933407068,1.66E-05,0.000442771,0.000132739,1.22E-05,0.06349074,0.002354497,0.000143454,115,442,86,115,120751.jpg9,female
121001.jpg1,121001.jpg,0.7645481,0.00026712,0.000101635,0.148145735,0.001431338,0.07952351,0.005762169,0.000220395,62,422,126,62,121001.jpg8,female
121001.jpg2,121001.jpg,0.9563763,0.009370352,0.01932075,0.000304711,5.78E-05,0.006563657,0.005173951,0.002832497,62,181,59,62,121001.jpg4,male
121501.jpg1,121501.jpg,0.944658756,0.012572605,0.003735255,0.002995574,0.000161528,0.014042538,0.020377655,0.001456105,116,412,84,116,121501.jpg8,female
121501.jpg2,121501.jpg,0.928409755,0.008680395,0.05215449,0.000214484,0.000735186,0.006025765,0.001369658,0.002410243,105,130,85,105,121501.jpg3,male
121751.jpg1,121751.jpg,0.9026721,0.000847975,0.07422937,0.00045777,0.000158849,0.006118348,0.0112483,0.004267297,116,145,98,116,121751.jpg3,male
121751.jpg2,121751.jpg,0.9340414,0.00337401,0.005206076,0.005571738,0.000316316,0.040489223,0.006977437,0.004023811,112,420,100,112,121751.jpg8,female
122001.jpg1,122001.jpg,0.555155158,0.3759805,0.001486258,0.001632176,0.002006614,0.05552751,0.003662545,0.004549216,113,222,93,113,122001.jpg4,female
122251.jpg1,122251.jpg,0.9044373,0.00443448,0.000697347,0.028685888,0.000259573,0.055278786,0.003961113,0.002245513,110,204,94,110,122251.jpg4,female
122501.jpg1,122501.jpg,0.9097063,0.018079612,0.011563197,0.007436257,0.0013315,0.017341007,0.03073528,0.003806859,120,261,80,120,122501.jpg5,female
122751.jpg1,122751.jpg,0.5011179,0.00142471,0.002500289,0.451069117,8.55E-05,0.003849348,0.02575452,0.014198656,111,276,92,111,122751.jpg6,female
123001.jpg1,123001.jpg,0.3366254,0.36719197,0.040451117,0.217116088,0.001820112,0.001689366,0.006898007,0.02820794,121,375,75,121,123001.jpg8,#N/A
123251.jpg1,123251.jpg,0.865215659,0.040574875,0.000908033,0.081570335,0.000216859,0.007966955,0.002780567,0.000766742,114,397,88,114,123251.jpg8,female
123501.jpg1,123501.jpg,0.9805795,0.015075027,0.000625408,0.002119432,9.24E-05,0.000224168,0.000921764,0.000362307,123,106,96,123,123501.jpg2,male
123501.jpg2,123501.jpg,0.7977137,0.075976804,0.002000016,0.024533602,0.009236188,0.055410627,0.015060999,0.020068055,110,426,107,110,123501.jpg9,female
123751.jpg1,123751.jpg,0.7443008,0.126329467,0.11077676,0.004619935,0.000363809,0.001077263,0.003419605,0.009112399,124,125,88,124,123751.jpg3,male
123751.jpg2,123751.jpg,0.850721061,0.001205216,0.005929352,0.009781705,0.000559481,0.116281383,0.007747602,0.007774203,102,392,110,102,123751.jpg8,female
124001.jpg1,124001.jpg,0.873266637,0.034690015,0.06505135,0.002318143,0.000179261,0.000938587,0.008020602,0.015535388,125,93,86,125,124001.jpg2,male
124001.jpg2,124001.jpg,0.000144367,4.34E-08,2.20E-08,0.999855459,5.02E-10,8.01E-08,4.93E-08,4.95E-09,103,416,105,103,124001.jpg8,female
124251.jpg1,124251.jpg,0.5992915,0.359008342,0.030441035,0.000330314,0.000114247,0.000687096,0.00389426,0.006233167,130,130,95,130,124251.jpg3,male
124501.jpg1,124501.jpg,0.8385863,0.1029284,0.028157635,0.00280418,0.000952053,0.001262716,0.017317217,0.00799152,127,200,91,127,124501.jpg4,male
124751.jpg1,124751.jpg,0.573648036,0.01308271,0.2836467,0.016577018,0.000337418,0.003984252,0.041215856,0.06750803,128,195,87,128,124751.jpg4,male
125001.jpg1,125001.jpg,0.977750242,0.020187613,0.000551685,0.000461696,0.000884519,0.000105619,5.58E-05,2.86E-06,68,141,64,68,125001.jpg3,male
125251.jpg1,125251.jpg,0.8909871,0.01133787,0.000148687,0.06994375,0.000253868,0.010838654,0.01605045,0.000439624,130,99,94,130,125251.jpg2,male
125251.jpg2,125251.jpg,0.702367663,0.000630966,0.000340351,0.27848503,3.99E-05,0.016875392,0.001074405,0.000186267,93,399,105,93,125251.jpg8,male
125501.jpg1,125501.jpg,0.004193942,0.000608663,5.97E-08,0.9950278,6.07E-07,3.61E-07,0.000166611,1.97E-06,119,259,96,119,125501.jpg5,female
125751.jpg1,125751.jpg,0.8596232,0.09533195,0.000923148,0.006086039,0.000982941,0.027111057,0.008577151,0.001364526,110,280,103,110,125751.jpg6,female
126001.jpg1,126001.jpg,0.9299598,0.056871783,0.001556533,0.0019017,0.00046196,0.003141281,0.003481634,0.002625314,128,133,71,128,126001.jpg3,male
126001.jpg2,126001.jpg,0.8743357,0.000368009,0.005952191,0.008095002,0.000273928,0.06824211,0.037463836,0.005269211,115,419,110,115,126001.jpg8,female
126251.jpg1,126251.jpg,0.9801826,0.005555371,0.002893374,0.000211015,0.00025795,0.006043113,0.004509134,0.000347468,117,198,96,117,126251.jpg4,male
126251.jpg2,126251.jpg,0.871362,0.005428892,0.005426138,0.05561969,0.001279811,0.038164273,0.0156399,0.00707932,114,448,90,114,126251.jpg9,female
126751.jpg1,126751.jpg,0.888963938,0.010278533,0.025837643,0.039409574,0.001934863,0.010765977,0.011157562,0.011651893,126,109,67,126,126751.jpg2,male
126751.jpg2,126751.jpg,0.9103208,0.001298518,0.000186192,0.08462443,9.37E-05,0.002685161,0.000761812,2.93E-05,107,409,106,107,126751.jpg8,female
127001.jpg1,127001.jpg,0.5749619,0.059963964,0.001218346,0.348948926,0.000991757,0.005847675,0.006704872,0.001362554,121,403,102,121,127001.jpg8,female
127001.jpg2,127001.jpg,0.945347965,0.000352534,0.020103362,0.005796718,7.64E-06,0.013441294,0.013085675,0.001864793,116,65,118,116,127001.jpg1,male
127251.jpg1,127251.jpg,0.97703594,0.011948527,0.001049005,0.003570171,0.000208793,0.002966547,0.002726814,0.000494217,126,108,100,126,127251.jpg2,male
127251.jpg2,127251.jpg,0.173639223,0.061630674,0.000805656,0.7322667,0.003624658,0.015767366,0.009165895,0.003099787,121,373,107,121,127251.jpg7,female
127501.jpg1,127501.jpg,0.916113734,0.060755,0.003657341,0.004006202,0.001945317,0.008021255,0.00292042,0.002580705,127,124,60,127,127501.jpg2,#N/A
127501.jpg2,127501.jpg,1.90E-08,6.11E-11,1.03E-16,1,1.43E-14,6.89E-15,2.42E-11,4.17E-14,119,446,84,119,127501.jpg9,female
127751.jpg1,127751.jpg,0.751588643,0.193626821,0.031196483,0.005654,0.001258886,0.005136208,0.002271219,0.009267746,143,262,87,143,127751.jpg5,male
128251.jpg1,128251.jpg,0.999489069,0.00014933,5.80E-06,9.36E-06,1.09E-05,0.000323378,1.17E-05,4.08E-07,140,257,71,140,128251.jpg5,male
128501.jpg1,128501.jpg,0.7709989,0.014265398,0.121892862,0.00593601,0.007193534,0.008763239,0.014705504,0.056244586,126,155,83,126,128501.jpg3,male
128751.jpg1,128751.jpg,0.978772759,0.000565796,0.001886136,0.000520035,0.000124553,0.016325025,0.001514545,0.000291129,129,173,102,129,128751.jpg3,#N/A
129001.jpg1,129001.jpg,0.6245315,0.014305869,0.183560446,0.003759812,0.002529209,0.07271802,0.03364203,0.06495311,130,159,120,130,129001.jpg3,male
129251.jpg1,129251.jpg,0.9292599,0.003669286,0.037944492,0.008851986,0.000354507,0.003144996,0.010198169,0.006576682,125,251,94,125,129251.jpg5,male
129501.jpg1,129501.jpg,0.837574661,0.024427671,0.042199504,0.001858332,0.001191536,0.04055099,0.01659556,0.035601758,131,156,85,131,129501.jpg3,male
129751.jpg1,129751.jpg,0.8757427,0.013128237,0.074290045,0.00013577,0.000994541,0.02411081,0.010261528,0.00133637,128,67,110,128,129751.jpg1,male
129751.jpg2,129751.jpg,0.034331054,5.89E-07,5.06E-08,0.9655587,2.59E-08,3.92E-05,7.02E-05,1.32E-07,108,377,94,108,129751.jpg8,female
130001.jpg1,130001.jpg,0.9201128,0.007401998,0.007509412,0.01068535,0.001464473,0.026605208,0.009214572,0.017006202,126,157,93,126,130001.jpg3,male
130501.jpg1,130501.jpg,0.8683859,0.117071435,0.003315953,0.004160268,0.003069591,0.001543266,0.001597795,0.000855776,126,185,74,126,130501.jpg4,male
130751.jpg1,130751.jpg,0.6333683,0.262578577,0.018700589,0.010185598,0.030589087,0.010846464,0.02798395,0.005747388,128,166,98,128,130751.jpg3,male
131001.jpg1,131001.jpg,0.8917809,0.06758381,0.025673406,0.001656338,0.00022595,0.000909911,0.00475445,0.007415253,128,191,79,128,131001.jpg4,male
131251.jpg1,131251.jpg,0.832378864,0.006586486,0.007241653,0.010307267,0.001240803,0.021639261,0.116543129,0.004062552,120,301,79,120,131251.jpg6,female
131501.jpg1,131501.jpg,0.82290864,0.001535802,0.002964305,0.09314568,0.000676946,0.02999,0.037537478,0.011241146,121,302,92,121,131501.jpg6,female
131751.jpg1,131751.jpg,0.97595,0.005016822,0.00465599,0.004314621,0.000245134,0.003661988,0.005108672,0.001046742,119,264,97,119,131751.jpg5,female
132001.jpg1,132001.jpg,0.943172336,0.003940935,0.011109936,0.001833336,0.000235331,0.008697142,0.029284047,0.001726954,121,291,103,121,132001.jpg6,female
132251.jpg1,132251.jpg,0.8016724,0.008244364,0.001697572,0.04447528,0.003556531,0.106706321,0.017974317,0.015673187,116,286,99,116,132251.jpg6,female
132501.jpg1,132501.jpg,0.818395138,0.002092046,0.005748423,0.020547567,0.001747981,0.105479658,0.035424516,0.010564652,120,284,112,120,132501.jpg6,female
132751.jpg1,132751.jpg,0.8754702,0.002167265,0.009774384,0.05062445,0.00052882,0.014536093,0.029015971,0.017882787,122,234,103,122,132751.jpg5,female
133001.jpg1,133001.jpg,0.565332949,0.004458082,0.001564103,0.3338096,0.003350205,0.033608794,0.04732251,0.010553784,121,250,85,121,133001.jpg5,female
133251.jpg1,133251.jpg,0.6442469,0.146704182,0.011106022,0.174600244,0.004487179,0.003401547,0.008880912,0.006573019,122,281,86,122,133251.jpg6,female
133501.jpg1,133501.jpg,0.939628243,0.012850239,0.009514461,0.013506112,0.001501514,0.006356581,0.013432086,0.00321078,120,208,90,120,133501.jpg4,female
133751.jpg1,133751.jpg,0.6321605,0.001828525,0.000352866,0.00058242,0.003258822,0.32475543,0.004899038,0.03216238,116,253,113,116,133751.jpg5,female
134001.jpg1,134001.jpg,0.8831921,0.07716732,0.000582199,0.015373938,0.001860247,0.006958636,0.011033817,0.003831747,118,173,107,118,134001.jpg3,female
134251.jpg1,134251.jpg,0.641657352,0.2928538,0.046994757,0.001950804,0.000555084,0.003817946,0.004361853,0.00780837,123,221,86,123,134251.jpg4,female
134501.jpg1,134501.jpg,0.9262221,0.003094627,0.012308057,0.023287972,0.000669618,0.005039073,0.023448585,0.005929986,120,266,96,120,134501.jpg5,female
134751.jpg1,134751.jpg,0.8909027,0.017414788,0.006977134,0.035490573,0.000578525,0.028871633,0.008032424,0.011732224,114,219,93,114,134751.jpg4,female
136001.jpg1,136001.jpg,0.879759133,0.031246884,0.001534306,0.06826691,0.002117893,0.006910097,0.008921495,0.001243294,121,295,94,121,136001.jpg6,female
136251.jpg1,136251.jpg,0.912413,0.000136069,0.01069817,0.012705966,2.94E-05,0.02186812,0.036880236,0.005269061,119,265,83,119,136251.jpg5,female
136501.jpg1,136501.jpg,0.910691,0.000360518,0.002803415,0.012748571,0.000631892,0.06693579,0.00523684,0.000591932,75,182,63,75,136501.jpg4,male
136751.jpg1,136751.jpg,0.7935825,0.08872928,0.001959982,0.008123281,0.004667153,0.052627694,0.013318667,0.036991466,116,236,103,116,136751.jpg5,female
137001.jpg1,137001.jpg,0.556903541,0.0158521,0.001387415,0.333294123,0.003453771,0.061207358,0.01839414,0.009507582,116,260,102,116,137001.jpg5,female
137251.jpg1,137251.jpg,0.844071448,0.016632026,0.018434325,0.031281974,0.001500553,0.037362114,0.020703865,0.030013688,114,210,88,114,137251.jpg4,female
137501.jpg1,137501.jpg,0.7995319,0.036168646,0.007747895,0.106113829,0.00071793,0.009609766,0.01811314,0.021996891,117,285,101,117,137501.jpg6,female
137751.jpg1,137751.jpg,0.685408354,0.004512589,0.027536396,0.000702456,0.001234267,0.2232718,0.005814411,0.051519733,132,231,103,132,137751.jpg5,male
138251.jpg1,138251.jpg,0.7515447,0.055840924,0.024769455,0.09060169,0.025197048,0.027021816,0.013119002,0.011905354,127,184,89,127,138251.jpg4,male
138501.jpg1,138501.jpg,0.844017267,0.037727874,0.09320798,0.000273817,0.001460844,0.00816905,0.004242536,0.010900656,131,229,83,131,138501.jpg5,male
138751.jpg1,138751.jpg,0.967008352,0.007807485,0.008029405,0.008508886,0.000193773,0.004186897,0.002914852,0.001350338,127,183,105,127,138751.jpg4,male
139001.jpg1,139001.jpg,0.918623865,0.017551623,0.025053127,0.018883897,0.002469137,0.008148069,0.006973542,0.002296719,127,202,101,127,139001.jpg4,male
139251.jpg1,139251.jpg,0.4657231,0.09489825,0.402565747,0.000528787,0.000426174,0.00025767,0.006692312,0.02890796,124,186,67,124,139251.jpg4,male
139501.jpg1,139501.jpg,0.6704473,0.04327765,0.2724911,0.000576018,0.001022431,0.000733738,0.006006481,0.005445258,48,141,86,48,139501.jpg3,male
139501.jpg2,139501.jpg,0.9720228,0.000325256,2.99E-05,1.89E-05,4.58E-05,0.026563678,0.000815552,0.000178083,46,474,109,46,139501.jpg9,#N/A
139751.jpg1,139751.jpg,0.9485243,0.02371244,0.008975353,0.00074886,0.002457334,0.008935357,0.004321817,0.002324534,127,210,88,127,139751.jpg4,male
140001.jpg1,140001.jpg,0.916536,0.009625315,0.030186916,0.001828565,0.003480331,0.026871188,0.005838694,0.005632996,124,226,92,124,140001.jpg5,male
140251.jpg1,140251.jpg,0.846719265,0.000116958,5.35E-05,0.001239228,8.90E-06,0.149582878,0.000837556,0.00144169,118,180,85,118,140251.jpg4,male
140751.jpg1,140751.jpg,0.661056161,0.009440653,0.176667288,0.008920296,0.008068906,0.053806074,0.037364546,0.04467611,127,0,71,130,140751.jpg0,male
140751.jpg2,140751.jpg,0.9525673,0.000174896,6.17E-05,0.032299113,0.000152067,0.013369308,0.001357595,1.80E-05,109,374,94,109,140751.jpg7,female
141001.jpg1,141001.jpg,0.8080898,0.02533203,0.138065,0.003539908,0.00070667,0.000664167,0.008198335,0.015404091,127,103,85,127,141001.jpg2,male
141001.jpg2,141001.jpg,0.9239172,0.056586474,0.008725342,0.001629918,0.002315653,0.002478535,0.003554979,0.00079195,110,363,99,110,141001.jpg7,female
141251.jpg1,141251.jpg,0.5261965,0.189868242,0.27387163,0.000319771,0.000362776,0.000718922,0.003073978,0.005588191,125,184,136,125,141251.jpg4,male
141501.jpg1,141501.jpg,0.490763634,0.119311132,0.128303483,0.1641101,0.004796832,0.01015868,0.01464863,0.067907535,127,206,84,127,141501.jpg4,male
141751.jpg1,141751.jpg,0.086185955,0.3788636,0.5050727,0.000466795,0.02593355,0.000114552,0.001402444,0.001960393,127,220,111,127,141751.jpg4,male
142251.jpg1,142251.jpg,0.4525601,0.003381373,0.396278262,0.002177861,0.001168443,0.002738956,0.020072782,0.1216222,153,183,94,153,142251.jpg4,male
142501.jpg1,142501.jpg,0.4572545,0.00194526,0.252583027,0.018283743,0.001098579,0.046319697,0.07074647,0.151768714,138,211,107,138,142501.jpg4,male
142751.jpg1,142751.jpg,0.898673236,0.002587771,0.002653386,0.000118938,0.00065278,0.09141106,0.000957845,0.002944985,142,206,95,142,142751.jpg4,male
143001.jpg1,143001.jpg,0.665651858,0.001240831,0.07993244,0.113539748,0.000131451,0.001994359,0.09750435,0.04000498,139,219,112,139,143001.jpg4,male
143251.jpg1,143251.jpg,0.366492629,0.001724742,0.199470013,0.113310106,0.000317585,0.006801784,0.204677,0.107206114,139,192,110,139,143251.jpg4,male
143501.jpg1,143501.jpg,0.573721349,0.044981666,0.196114659,0.00580724,0.008105263,0.018229593,0.028567692,0.124472506,141,169,67,141,143501.jpg3,male
143751.jpg1,143751.jpg,0.893826663,0.068750806,0.00610559,0.01075425,0.006654891,0.006168965,0.006013288,0.001725569,139,208,89,139,143751.jpg4,male
144001.jpg1,144001.jpg,0.857226133,0.06699737,0.04356406,0.004239415,0.001478312,0.010990176,0.009683879,0.005820635,64,109,56,64,144001.jpg2,male
144001.jpg2,144001.jpg,4.09E-08,4.43E-09,7.07E-13,0.99999994,2.92E-12,2.74E-10,4.35E-11,1.96E-11,46,473,105,46,144001.jpg9,female
144251.jpg1,144251.jpg,0.527221,0.212988332,0.230371729,0.002776175,0.004715539,0.001853481,0.001974042,0.018099656,138,240,90,138,144251.jpg5,male
145251.jpg1,145251.jpg,0.9404415,0.015301499,0.001500638,0.002224259,0.004811011,0.0202186,0.00458739,0.010915139,124,97,94,124,145251.jpg2,male
145251.jpg2,145251.jpg,0.9438741,4.15E-06,3.98E-06,2.58E-05,3.41E-07,0.053925127,0.002123252,4.33E-05,109,402,130,109,145251.jpg8,female
145501.jpg1,145501.jpg,0.801205,0.000375867,0.06958145,0.000138467,6.19E-05,0.08837304,0.03435785,0.005906441,131,85,101,131,145501.jpg2,male
145501.jpg2,145501.jpg,1.27E-05,2.59E-09,1.70E-12,0.999987245,4.38E-12,2.97E-08,5.31E-11,4.19E-11,95,390,92,95,145501.jpg8,female
145751.jpg1,145751.jpg,0.939286947,0.012186046,0.007030011,0.02656595,0.000334636,0.006282034,0.005299774,0.003014575,127,114,56,127,145751.jpg2,male
145751.jpg2,145751.jpg,0.949290752,0.000126555,2.02E-05,0.003372653,1.51E-05,0.04369845,0.003415814,6.05E-05,109,430,122,109,145751.jpg9,female
146001.jpg1,146001.jpg,0.6624714,0.250136316,0.06957637,0.000349045,0.006716485,0.003081554,0.002337128,0.005331648,127,137,65,127,146001.jpg3,male
146001.jpg2,146001.jpg,0.8883088,0.061066806,0.000266978,0.000574689,0.00112429,0.047358196,0.001236361,6.39E-05,91,379,111,91,146001.jpg8,female
146251.jpg1,146251.jpg,0.8847149,1.04E-05,0.000109755,0.00012433,6.03E-06,0.07365459,0.040771626,0.000608313,99,428,125,99,146251.jpg9,female
146501.jpg1,146501.jpg,0.5146654,0.000291861,0.00232532,0.4719103,3.91E-05,0.000736808,0.009736298,0.000294849,59,276,65,59,146501.jpg6,female
148751.jpg1,148751.jpg,0.8192776,0.017558212,0.1002071,0.014553256,0.00069758,0.009562471,0.008992196,0.029151613,133,221,103,133,148751.jpg4,male
149001.jpg1,149001.jpg,0.3417061,0.007074941,0.5605714,0.011350743,0.00351902,0.002480574,0.017021844,0.056275386,132,229,79,132,149001.jpg5,male
149251.jpg1,149251.jpg,0.7939695,0.18671082,0.009304876,4.78E-05,0.003457562,0.006424704,3.10E-05,5.37E-05,57,111,43,57,149251.jpg2,male
149251.jpg2,149251.jpg,0.06347994,3.01E-06,6.29E-06,0.9257525,1.03E-06,0.000233652,0.010500379,2.32E-05,48,392,128,48,149251.jpg8,female
149501.jpg1,149501.jpg,0.915549,0.016332323,0.006232085,0.002848012,0.000330816,0.019146754,0.009141608,0.030419445,136,186,73,136,149501.jpg4,male
149751.jpg1,149751.jpg,0.7246635,0.002399609,0.263498276,0.000370455,0.000168254,0.001443114,0.00561363,0.001843142,131,252,95,131,149751.jpg5,male
150251.jpg1,150251.jpg,0.9194753,0.000068056,0.004707736,0.045018643,3.05E-05,0.027584402,0.001499586,0.00161582,79,138,93,79,150251.jpg3,male
150251.jpg2,150251.jpg,0.5815161,0.002629251,0.020112054,0.206838876,0.000442816,0.009885344,0.09527549,0.08330008,70,455,91,70,150251.jpg9,female
150501.jpg1,150501.jpg,0.8937176,0.0121135,0.07571415,0.00059797,0.000322572,0.001157234,0.005756561,0.010620398,120,237,110,120,150501.jpg5,male
150751.jpg1,150751.jpg,0.6157908,0.236358687,0.004855828,0.005183421,0.005200563,0.016823234,0.015371157,0.100416332,114,278,101,114,150751.jpg6,female
