_id,data/faceRectangle/top,data/faceRectangle/width,data/faceRectangle/left,data/faceRectangle/height,data/faceId,data/attributes/age,data/attributes/gender,data/attributes/headPose/yaw,data/attributes/headPose/pitch,data/attributes/headPose/roll,data
131751.jpg1,98,117,264,117,1d986e7e-5bde-4ee7-be8d-2e480a26ab50,46,female,-4.4,0,-10.2,
132001.jpg1,102,122,289,122,c80c8a3a-e4c0-4726-b8ba-615a0ed03cf6,53,female,-14.8,0,7.9,
132251.jpg1,100,113,288,113,0735cc78-6b92-4d89-a81b-376218cb5cf1,55,female,-11.8,0,6.7,
132501.jpg1,112,122,282,122,09dec572-2283-493f-a4af-bad9eac34bb0,32,female,-6.1,0,-6.2,
132751.jpg1,104,120,235,120,eaed5ac0-dac0-4d0a-8d2c-d5b76607e2ba,51,female,5.1,0,-10,
133001.jpg1,86,121,250,121,0cd57653-4f0d-49be-a70c-000c075bfb67,66,female,-0.3,0,-1.2,
133251.jpg1,85,122,281,122,549da973-3bb3-4327-82c8-3b822590badd,46,female,19.8,0,-2.6,
133501.jpg1,90,120,208,120,556f5305-fe3c-4540-b52c-dd81240b6e31,54,female,-2.4,0,-16.7,
133751.jpg1,113,116,252,116,ba8c9ad4-1727-4e83-a271-869339a03cff,44,female,-13.4,0,8,
134001.jpg1,107,117,174,117,9c7aa78c-5996-4db1-b67a-e2e0cb0f0282,40,female,-4.2,0,-9.5,
134251.jpg1,86,121,222,121,0a36de07-b5fb-4028-a537-70f0fae84fd8,52,female,2.5,0,-9,
134501.jpg1,95,121,265,121,ff8d76b5-ddd6-4f4a-b7d8-6955a1cb6e58,42,female,10.2,0,-5.1,
134751.jpg1,92,115,219,115,c166a827-f00d-4c6a-b03d-724807292766,54,female,2.2,0,-7,
135251.jpg1,94,31,178,31,5bffa828-258a-47d1-9d51-a715b81c4b23,7,male,-1.2,0,-9,
135251.jpg2,109,29,404,29,913687df-aab3-440c-95f3-d7a0d54e0df9,4,female,-0.4,0,-14.4,
135501.jpg1,67,35,168,35,abfa85a6-9384-4345-ad6c-8c494b8b12d3,83,male,-9.4,0,-8.2,
135501.jpg2,84,32,433,32,d3a43cdd-27d6-4a5a-9dfe-9686930db29f,36,female,5,0,4.7,
135751.jpg1,60,34,166,34,8eed6091-3458-4fe0-abfb-294968a496c5,81,male,1,0,-4.9,
135751.jpg2,83,33,412,33,dba1b03d-62ba-4f32-9678-8ff0e4ce8515,36,female,2.1,0,-12.6,
136001.jpg1,95,120,296,120,4c7ef54a-dda2-42a1-b370-3ea7aed74791,44,female,14.1,0,-3.6,
136251.jpg1,83,118,265,118,284f00c6-4d48-4a70-935d-0a802d1d2cd4,46,female,2.3,0,-1.1,
136501.jpg1,64,74,182,74,91fe3c20-f004-4677-aa81-225e50000e78,70,male,-25.1,0,-11.3,
136751.jpg1,103,117,236,117,87af137b-8181-4959-9b8f-06fbb39d76a3,42,female,-22.1,0,4.9,
137001.jpg1,101,117,259,117,0b11145f-fffa-4e0f-b812-72720c4419d8,48,female,0.7,0,4.3,
137251.jpg1,89,112,210,112,b742b54d-c0eb-42f9-98af-11ac19fa05ef,40,female,-32.9,0,5.8,
137501.jpg1,100,117,285,117,b8387a44-5c93-4a95-8bec-d1cbb88574ad,36,female,3.6,0,-3.5,
137751.jpg1,104,130,233,130,8cefce7b-ed9c-447b-9010-8b9359760928,84,male,5.2,0,-11.8,
138251.jpg1,90,123,186,123,2949b6eb-ce96-4065-889a-79092e63dd54,86,male,-2.7,0,-4.5,
138501.jpg1,85,129,229,129,625e57e5-71b1-40d2-8f0e-0c8c89d5fad8,82,male,17.4,0,-0.6,
138751.jpg1,105,128,183,128,639a9c62-3209-4906-af80-eea1ba0be499,83,male,20,0,-8.3,
139001.jpg1,101,129,201,129,bd09a9cc-0c5d-4f79-8ffb-b458cb09a951,88,male,17.4,0,-4.4,
139251.jpg1,67,125,186,125,babbf60d-9c4d-4e1e-b710-b331c812e8a5,78,male,18.8,0,-10.9,
139501.jpg1,86,48,142,48,253f4188-a471-4175-bc33-dada687e0c60,78,male,37.9,0,-7.8,
139501.jpg2,109,45,475,45,bf75d01c-4143-4609-87d6-815a5a5d1729,43,female,-18.4,0,-6.7,
139751.jpg1,88,126,210,126,e98b9bd5-38cd-4835-a0af-d6ad40ee83a6,75,male,26.1,0,-6.1,
140001.jpg1,91,125,225,125,3725e0b2-3a21-4702-bd58-635bf818d7cb,77,male,23.6,0,-11.1,
140251.jpg1,85,120,181,120,2416db48-05e5-4870-9f47-505a04023096,81,male,8.2,0,-7.5,
140751.jpg1,71,128,0,130,27b06f1f-1770-4877-b934-93ec7f7e02ef,73,male,-2.2,0,-5.7,
140751.jpg2,92,111,373,111,c2c30ebe-3ce2-4e4a-a952-5a4cc4fa4fef,39,female,-38.1,0,3.5,
141001.jpg1,84,129,101,129,73953812-ddfc-4556-bcd7-f2d0faf8116f,82,male,20,0,-7.1,
141001.jpg2,99,110,364,110,49b17c39-4371-4a7c-a1d1-2a61b269d623,44,female,-42.7,0,2.4,
141251.jpg1,136,126,183,126,aec1fb2c-3bda-4992-b684-926a65e675fd,88,male,8.9,0,-4,
141501.jpg1,84,127,205,127,c704c48d-fae4-427e-b3c5-d9f4843fd817,82,male,-1,0,1.7,
141751.jpg1,112,126,220,126,dfbb9180-646f-4eda-9380-036d8ba4c526,87,male,-0.3,0,-1.3,
142251.jpg1,92,156,181,156,20681ec1-c8f8-445d-8159-be00810757e4,81,male,-0.3,0,0.8,
142501.jpg1,107,138,211,138,a771f94d-c7b0-4384-ab53-ff46e788dce8,87,male,4.7,0,-6.5,
142751.jpg1,96,142,207,142,e13ce792-780f-4552-95d5-bafa774d02ef,82,male,-1,0,-5.1,
143001.jpg1,113,138,220,138,84085ac8-ce77-4f32-969e-9d2ed49fe6d2,82,male,-3.2,0,-5.5,
143251.jpg1,108,142,190,142,0257c662-e41d-4077-8ef5-521b23e687e2,84,male,-3.3,0,-8.6,
143501.jpg1,68,141,170,141,94df4566-1057-41b8-8ee0-6f4495a8cbca,79,male,-1,0,-3.8,
143751.jpg1,88,141,206,141,80664297-4398-4f3d-867e-0b578c99a7d5,81,male,8.2,0,-9,
144001.jpg1,55,66,108,66,aa1a21c7-79be-42ee-9e8a-e72bfad5a391,51,male,30.4,0,-4.1,
144001.jpg2,105,47,472,47,a75301a5-73bc-470d-acd5-54799102faee,44,female,3.7,0,-2.7,
144251.jpg1,91,136,241,136,b2cf26d0-ca45-4318-9ee3-164f8e712e50,72,male,29.2,0,-7.6,
145251.jpg1,95,123,98,123,2996681b-b1de-4966-81d3-cf5e09a77075,80,male,19.8,0,-11.2,
145251.jpg2,129,111,401,111,038a8c0b-8858-459f-bfe1-756b33aa8125,37,female,-21.3,0,12.6,
145501.jpg1,101,130,86,130,ca59783a-069a-4876-9c01-3e5a3b01c77a,81,male,-4,0,-4.5,
145501.jpg2,93,93,392,93,6cb19105-0691-45ac-a8bb-b655f7c5df57,46,female,-50.5,0,5.2,
145751.jpg1,56,128,113,128,22432c16-1f69-4fc3-9c33-7d62133f3490,74,male,-0.4,0,1.2,
145751.jpg2,122,110,430,110,107d1c4f-d8cb-458a-baed-ec309111dfb1,52,female,-15.3,0,13,
146001.jpg1,66,127,137,127,47433353-4db3-4c8a-a959-54a453f92832,82,male,18.5,0,-4.8,
146001.jpg2,111,91,378,91,ce1dbb85-0c0c-4745-8ec4-14278e1874bf,56,female,-50,0,15.7,
146251.jpg1,125,98,427,98,26fd77e9-e792-40d1-93dc-cd99e0b9d6af,51,female,0.3,0,3.5,
146501.jpg1,65,59,276,59,204ebc3e-03b0-4f3c-929b-168d942a005f,42,female,9.4,0,1,
147251.jpg1,243,30,315,30,e3399f93-341b-4fe5-98a1-ea459fd56912,40,female,9.1,0,-7.5,
147251.jpg2,89,27,356,27,d317986a-1fe9-4c48-9ff4-9b3eb8d22e2a,56,male,23.2,0,-7.1,
148751.jpg1,103,133,220,133,1ea1dae4-68f3-467d-908c-46be89ad3bdf,81,male,18.1,0,-4.4,
149001.jpg1,79,133,230,133,97ae99b6-f944-4133-b1ae-b87e623a8a06,81,male,20.1,0,-2.4,
149251.jpg1,44,56,112,56,c7d74e28-5662-4801-899a-a33f028cf561,76,male,46.7,0,0.2,
149251.jpg2,128,48,393,48,5ecece1f-c7fb-482d-bb0f-2a52c38ba060,38,female,-32.3,0,-5.9,
149501.jpg1,75,135,187,135,c0f07942-5ae5-43b8-a787-5de21642f9df,78,male,7.5,0,-4.1,
149751.jpg1,96,129,253,129,77e43c53-ff28-4f35-a204-36ffaf4ba562,61,male,26.3,0,-7.4,
150251.jpg1,94,76,140,76,1a42aabc-107d-4448-a998-e5e507d04b9d,40,male,14.4,0,-1.3,
150251.jpg2,90,70,455,70,d842754a-0d20-4eec-beac-7b03d3f2adc5,29,female,1.7,0,-3.2,
150501.jpg1,111,119,238,119,e1e36d78-73a5-4bc0-a232-edd86fe09364,54,male,37.7,0,-3.8,
150751.jpg1,100,116,277,116,3f1cabef-1bd2-4f54-9ed7-bd028bf697a7,36,female,10,0,-3.2,
151001.jpg1,175,106,293,106,f9282972-2444-4fe5-9182-41002945d7b6,37,male,17.4,0,13.9,
151501.jpg1,86,142,192,142,2b2a64c9-a7a5-49d4-a82e-fef6a4477e9b,82,male,11.7,0,-9.2,
151751.jpg1,90,140,227,140,137d1c7e-c742-4d58-b3d0-f6499c03daea,82,male,15.5,0,-3.2,
152001.jpg1,83,146,192,146,83d2dc8c-4752-492f-84cf-8159b3f1392a,82,male,9.1,0,-5,
152251.jpg1,80,150,199,150,d601ccee-c20d-4602-b8aa-f88bd1564bfe,84,male,22.8,0,-6.1,
152501.jpg1,79,156,154,156,636d4fc2-4ca6-4a0d-983e-c19eec6ee39e,82,male,12.8,0,-7.4,
152751.jpg1,87,152,187,152,3b0060c6-2315-45b3-9ac1-860bd6b4c3d7,83,male,0.3,0,-5,
153001.jpg1,92,152,172,152,8e843ed2-02d1-40a5-a7f2-9aad95f1c2e1,82,male,8.3,0,-3.4,
153251.jpg1,113,164,193,164,94525097-3db9-49d1-bd0d-12238ab1b97a,84,male,-2.2,0,-5.2,
153501.jpg1,124,186,219,186,3d3b3382-e2f0-4f1d-ab91-782d43e33368,81,male,8.9,0,-0.5,
153751.jpg1,100,187,163,187,32fe47d2-9a52-4db0-89af-6e6d1a9933ff,90,male,-0.8,0,-4.3,
154001.jpg1,82,186,206,186,a8312355-03a2-4b27-89df-437c9a45461d,81,male,7.5,0,-0.3,
154251.jpg1,84,186,204,186,992d5e6f-66c9-4f72-8491-b40a5706910b,81,male,-0.7,0,-2.1,
154501.jpg1,92,185,181,185,b2ec3751-2e2b-4cb9-bd71-4bf399e0d18e,81,male,-4,0,-5,
154751.jpg1,71,188,192,188,2ac0d5b4-cb7c-4b6a-b845-a89cfc1dd8d8,84,male,-1.1,0,-3.6,
155001.jpg1,54,37,111,37,9d7dc70f-9076-4335-ae2c-1945fe228d6f,44,male,2.7,0,1.3,
155001.jpg2,64,29,215,29,ddb95ebb-263d-4c90-8af2-9f1f2357de9b,30,female,-11.5,0,-4.4,
155251.jpg1,107,118,291,118,6ffd9ec3-109a-438f-97fc-0b5ef0cc30b3,45,female,13.7,0,-12.7,
155501.jpg1,112,143,280,143,d76f178a-4273-46ae-84cf-716d1ec451ee,59,female,13.4,0,-11.7,
155751.jpg1,144,136,133,136,8f288182-a7c5-49bc-a6de-b2c4dba007f2,65,male,39.9,0,-10.9,
155751.jpg2,113,134,420,134,b92ddee8-979d-4820-8fb2-a17c0c2c2285,44,female,-19.9,0,-4.1,
156001.jpg1,116,161,81,161,6a23833d-56ba-4941-a1dc-19008840af87,84,male,8.3,0,-8,
156001.jpg2,113,138,386,138,185b6feb-3fe5-4f1a-a018-e49e817cc741,48,female,-7.4,0,-6.1,
156251.jpg1,93,136,352,136,4e319bc4-4b99-4a36-92ac-392adc7af8dc,48,female,-27.6,0,1.4,
156751.jpg1,101,147,228,147,81e774f3-2d81-4691-84be-1d83deb43109,44,female,-6,0,-10.9,
157001.jpg1,116,140,238,140,e427ee89-2159-47d4-93b0-c303422271b5,43,female,-13.2,0,-4.7,
157251.jpg1,126,146,300,146,b9547a8f-072b-4285-b528-1a74123731a0,42,female,4.4,0,2.1,
157501.jpg1,136,160,231,160,3ba554b6-b22d-4070-8afd-f3985ab38504,61,female,-17.1,0,-1.2,
157751.jpg1,97,167,212,167,de10addd-8889-40d0-bb30-2075f123502e,52,female,2.5,0,-14,
158001.jpg1,98,167,247,167,a4ac9917-bb61-43ac-a7b6-89365952fdec,44,female,3.5,0,6,
158251.jpg1,107,168,228,168,c3e8225b-6a9f-421d-9aba-b2008da51860,59,female,2.7,0,-13.1,
158501.jpg1,116,159,266,159,bbb2a43b-4453-4888-84fd-bfeebaadcbcd,44,female,17.5,0,-12.8,
158751.jpg1,93,165,226,165,68e9a114-cae5-4fcf-9744-acae68246d6d,54,female,-4.8,0,-2.2,
159251.jpg1,100,170,292,170,d7364489-3013-4e69-8fae-baa76641e021,44,female,19.5,0,-20.9,
159501.jpg1,109,169,283,169,257e97e8-c2e9-4ac8-b729-34722aa943fa,53,female,16.6,0,-19.8,
159751.jpg1,111,170,278,170,195d7277-7a3c-48a0-8ec0-049e40ef088f,54,female,13.6,0,-19.7,
160001.jpg1,72,161,283,161,2de526e8-4f8a-4be7-9d43-3aa092b9b2cd,48,female,22.3,0,1.3,
160251.jpg1,94,173,240,173,0ff42e72-a2cf-4b45-9c5a-6082e6e80c28,44,female,4.3,0,-8,
160501.jpg1,126,171,262,171,05cb20d6-62a4-4643-a688-6d10a907884a,52,female,-0.1,0,0.3,
160751.jpg1,122,178,261,178,714d919e-6a82-4b75-9b67-0c98142d8525,58,female,-8.5,0,1.4,
161001.jpg1,107,162,286,162,8de31894-c26e-456c-86e2-4e29d4d075e4,40,female,34.9,0,-8.8,
161251.jpg1,106,169,438,169,a37dc342-9f2e-4f5b-b242-d17354a8a3a7,44,female,1.9,0,-7.3,
161251.jpg2,117,165,82,165,19e30280-9390-4d52-ae51-4cd2e54a96d5,56,male,45.7,0,-12.5,
161501.jpg1,110,133,444,133,0c9f324a-26a2-4aad-83e4-ee049f94c9f3,40,female,14.6,0,-8,
161501.jpg2,112,127,117,127,859222cc-c7b7-4f03-891b-2a0202b8a2a1,66,male,39,0,-8.7,
161751.jpg1,92,144,93,144,f6c86729-86a6-4d77-a783-1bebb15b7e30,68,male,40.8,0,-8.1,
161751.jpg2,98,133,467,133,8bc0086b-cd31-4b2c-ac89-fa052373f5a1,45,female,24,0,-12.4,
162001.jpg1,92,137,272,137,2011f4ca-a8cf-4670-af7c-8b14a2e08a37,66,female,14.1,0,-5.9,
162251.jpg1,106,48,446,48,67b47719-f7ee-404b-a699-233b92b957e4,65,female,3.8,0,6.9,
162251.jpg2,72,43,175,43,c988dd54-78f4-44f8-bfa3-c051c51133b2,80,male,-8.7,0,-1.9,
162501.jpg1,104,124,335,124,a26d2e64-bc32-40f9-8dca-7511417f78c2,46,female,34.9,0,-1.2,
162751.jpg1,129,150,231,150,08539b6d-7acf-464b-9b65-65935b4fc5ce,41,female,-4.2,0,6.7,
163001.jpg1,104,175,267,175,8bdf5da1-1a92-4374-b6c8-20a12cb21059,46,female,-0.3,0,-0.2,
163251.jpg1,103,170,222,170,0837be49-b434-4a03-9df4-271f304d88c2,40,female,5,0,-7.9,
163501.jpg1,75,155,101,155,4a38a0e7-e3d9-4f71-9866-0cd87e4aab8a,81,male,11.2,0,-2.9,
163501.jpg2,87,129,438,129,eb1815e6-87dd-430a-b1d3-10ab79392232,40,female,3.3,0,-4.6,
163751.jpg1,84,143,108,143,27910df3-6c20-4738-8863-d5e902bc97ad,83,male,14.9,0,-7.4,
163751.jpg2,143,118,469,118,b1ad0a6f-22c4-46f7-8bd7-8e3e7981f27f,36,female,24,0,0,
164001.jpg1,84,151,187,151,6ccbd093-cbf4-488f-85a5-3776974e05e1,71,male,18.6,0,2.4,
164251.jpg1,80,152,205,152,53023457-0fb3-4734-a0b8-99866ebc3d01,71,male,21.8,0,-4.1,
164501.jpg1,75,155,171,155,b04edb4b-d8e0-4cf0-a6bd-2f665d35f3b6,82,male,16.5,0,3.5,
164501.jpg2,103,120,433,120,56ee87d6-55e3-4950-996e-cab6bb14aad0,37,female,-10.9,0,9.7,
164751.jpg1,88,152,141,152,895aa9bf-6c16-4456-aa3c-445b5e63ec03,82,male,29.9,0,-6.8,
164751.jpg2,98,128,479,128,6cbbf0e5-e961-4bfd-9a9b-48aeaa9eec12,46,female,8.6,0,-1.4,
165001.jpg1,139,99,467,99,e66d3563-3ef6-41d5-aa64-c89a312bc2e1,52,female,10,0,-1,
165251.jpg1,149,100,441,100,2e602705-1332-4d0a-8b79-67beaed27dba,46,female,7,0,-6,
165501.jpg1,180,109,308,109,010ffbe6-273a-4220-a5b3-8eaa486fb17d,41,female,8.2,0,18,
166001.jpg1,102,123,231,123,b09432fa-17be-4944-90f4-4f912d59d12d,37,female,6.8,0,-4,
166251.jpg1,92,153,194,153,b86f0aad-1ad7-459f-b0d5-8ff62801ed47,82,male,17.4,0,-5.7,
166501.jpg1,81,156,183,156,2a387fc8-2b53-4d66-acec-90eed4579711,80,male,18.9,0,-6.8,
166751.jpg1,85,153,170,153,31f11cb7-a71d-4927-b763-a63b336e05c1,82,male,21.8,0,-7.4,
167001.jpg1,67,156,228,156,90df0fd9-f73b-48dc-b7e0-7a1d79c23d14,81,male,20.7,0,-0.9,
167251.jpg1,113,157,229,157,5cd9c5a9-bf57-412a-b51a-5ef345e0571f,84,male,16,0,-2.1,
167501.jpg1,69,152,215,152,81523b9b-4ae4-4844-842c-5f022c8b7389,69,male,21.7,0,-4.8,
167751.jpg1,76,156,248,156,5e8dc3a7-1c9e-4268-97a3-118161739b62,84,male,9.1,0,-3,
168001.jpg1,95,154,169,154,840945a5-4b89-4f61-88a7-0e678aa2cf07,84,male,-4.1,0,1.5,
168251.jpg1,106,154,53,154,1add237d-898d-4761-9f52-8da422885e6a,85,male,5.8,0,-0.6,
168251.jpg2,76,125,418,125,5266f270-caa5-417d-8bb0-f4501097d42e,43,female,-10.9,0,-4.5,
168501.jpg1,97,146,65,146,dfee8df6-92ef-4955-b5a6-430f0e44d12c,77,male,35.5,0,-9.2,
168501.jpg2,85,126,433,126,1eb0311a-8640-4479-9eab-6a442389ecb0,48,female,-0.8,0,-11.3,
169001.jpg1,72,105,274,105,65fb0232-baa8-4b7a-b96b-e93abe0d5fcb,71,male,23.4,0,1.9,
169251.jpg1,70,59,236,59,7a6b9af6-7214-4c48-9594-daa3bc53ea86,71,male,-12.7,0,-11.1,
169501.jpg1,126,75,419,75,32a124fa-7096-476e-bacc-3ece2dde8a33,40,female,-0.3,0,-6.2,
169751.jpg1,101,108,248,108,723f6a9c-04d3-42fd-a8ed-cb041f1ac351,88,male,11.4,0,-7.3,
170001.jpg1,102,106,258,106,edaab00a-c55d-4d7d-b9ec-70c2b39d57dc,78,male,22.5,0,-5.6,
170251.jpg1,98,104,244,104,c2ca19e2-bd73-41ca-9851-3de22a08342f,81,male,12.8,0,-1.8,
170501.jpg1,57,110,260,110,59178614-4e63-4adb-a3c9-8dcc3a09093b,78,male,12.7,0,-2,
171751.jpg1,93,121,297,121,086e6168-94d3-4790-b5a9-efb0f9834d1b,44,female,14.2,0,-0.9,
172001.jpg1,87,118,257,118,facb3bb9-26dc-4771-b01b-4db68293559e,44,female,-18.6,0,4.5,
172251.jpg1,58,73,178,73,cd39f057-e2ee-4b73-8fca-55053cbc0eb3,66,male,-31.8,0,-9.6,
172501.jpg1,80,118,253,118,0926c0e4-cc9b-49da-b52e-5581e9b82c02,44,female,-9.7,0,3.2,
172751.jpg1,93,127,259,127,4f6d9070-d36f-4e93-9eb1-f2b6cb2865f6,50,female,-1.1,0,7.7,
173001.jpg1,108,44,478,44,09b53dfb-f56f-4e62-9bee-da3788871418,37,female,-4.1,0,-0.9,
173251.jpg1,51,45,249,45,a246b9f0-b821-47e4-8ce7-67972f6c684f,66,male,3.2,0,5.4,
173251.jpg2,50,34,125,34,bd2ce541-70e1-469d-af1c-817e0bc5737a,52,male,51.3,0,-1.1,
173501.jpg1,112,41,267,41,0749b70c-058e-4800-ba88-9bb1668ad619,46,male,43.2,0,2.8,
173751.jpg1,110,129,373,129,3f4dd731-5c93-4c71-a093-f03f4783b6ec,36,male,-41.4,0,-10.3,
174001.jpg1,72,65,442,65,a407f21d-aa7e-434a-8ec6-04f4168cd00f,39,male,-49.9,0,-1.1,
174001.jpg2,64,62,150,62,91c1e2e1-ca6b-4a37-9a8d-3ab9d5b38c8a,46,male,55.7,0,0,
174501.jpg1,242,49,460,49,d06ed7d8-b8ee-4e3e-9fd4-0be68eedac01,43,male,-19.2,0,-6.7,
175751.jpg1,91,123,296,123,96926e25-3d26-4bd5-af8b-6283d159801e,54,female,17.5,0,0.6,
176251.jpg1,161,118,263,118,4ed2cbc4-687a-4bc2-b1b4-0c0ed74aee2d,29,female,-0.8,0,-3.7,
176501.jpg1,92,126,267,126,a5d52e0b-2303-498d-9c86-d078c9bb071b,54,female,3.2,0,-15.4,
176751.jpg1,94,122,270,122,339f1737-5483-4877-9d01-5ee8f273f5bf,53,female,1.1,0,-15.7,
177001.jpg1,113,127,288,127,5967a1dd-af4a-453f-b438-d897a1ab4342,52,female,8,0,-2.5,
177251.jpg1,97,127,255,127,f2d663ef-9692-4116-8ec5-ae7c6bdbfec1,44,female,-0.6,0,-5.5,
177501.jpg1,91,122,285,122,94d7337f-ad9a-4901-b07f-b3bd1634b78a,48,female,15.8,0,-11.9,
177751.jpg1,103,121,291,121,b8fbb69e-d8f1-4ad4-8705-ad773fcc2a26,43,female,4.7,0,6,
178001.jpg1,90,118,298,118,58ab842d-45aa-49bb-b36c-c05c3844a2e4,46,female,9.8,0,2.9,
178251.jpg1,94,126,240,126,a75314b8-aaea-482b-af42-439fba491b6b,52,female,2.8,0,-2.1,
178501.jpg1,93,128,292,128,27309c3c-fb74-42a7-a6a2-10b3bbc50d13,42,female,5.8,0,-9.5,
178751.jpg1,101,126,290,126,5b34d078-0710-4c35-9d68-ec378abba45b,41,female,6.3,0,-10.1,
179001.jpg1,90,123,277,123,10fb4def-b1b6-4d88-9267-210843090ab4,43,female,0.1,0,-8.4,
179501.jpg1,90,139,76,139,58d697b5-bfea-46e9-894f-f539d16f0e0b,81,male,10.6,0,-1.4,
179501.jpg2,91,122,454,122,a14d12d5-7a95-40db-83e1-e013fcc43759,53,female,8.1,0,4.9,
179751.jpg1,85,141,189,141,ba54d95c-1530-4678-adcb-3eb3f29e7e93,82,male,10.7,0,-5.6,
180001.jpg1,89,143,160,143,d31c0fe9-7187-4872-a332-2e7069f6ca0a,82,male,5.4,0,-3,
180251.jpg1,96,145,191,145,7330a202-89d6-478e-9548-b9d5a98adb25,84,male,17.4,0,-2.2,
180501.jpg1,88,144,194,144,6013559a-7c65-427f-b988-6b4fa53ded37,82,male,21.8,0,-7.6,
180751.jpg1,97,142,140,142,046287c1-e880-42f7-90a2-396bfdf5b4a8,81,male,-1,0,-6.8,
181001.jpg1,72,141,176,141,1d01a188-feef-4ad1-b577-5761a310eb31,82,male,19.6,0,-4.4,
181251.jpg1,123,155,249,155,cbefe0de-e253-4fab-9ead-77fa1ab8aece,81,male,21.2,0,-4,
181501.jpg1,83,172,120,172,06bededf-1aeb-47f3-9d0a-917b518d3d89,80,male,-1.6,0,-7.8,
181751.jpg1,106,52,439,52,4f62f778-56a1-4739-a699-b239f94f0584,34,female,-16.4,0,9.5,
181751.jpg2,66,46,97,46,2bb22107-bdc2-401e-8323-0cc9d4282ab9,76,male,-33,0,-2,
182001.jpg1,72,46,173,46,89b85d9e-7166-4a1d-8f0d-8adb622f855b,66,male,44.2,0,-5.6,
182001.jpg2,115,32,429,32,85fd4b2f-38b5-42e1-858b-d216cc06a323,26,female,39.7,0,-21.5,
182251.jpg1,146,114,247,114,f1c0f344-e187-4f54-b824-03796e7eb9bd,33,female,-0.3,0,-5.6,
182751.jpg1,91,144,179,144,ab8bdd5e-a564-485a-98f1-2b5a6b4c4ef4,90,male,-2.6,0,-8.1,
183001.jpg1,94,134,263,134,6be1184b-b276-45cd-9e94-92a252b295e1,46,female,-0.7,0,-12.9,
183251.jpg1,98,128,322,128,5c7c634a-0279-4a80-a013-1ba09a495fc5,44,female,12,0,-5.2,
183501.jpg1,113,130,275,130,aad15a07-7e90-406a-8a03-47ccbae052b7,43,female,-6.1,0,-2.2,
183751.jpg1,119,132,283,132,bbff714f-b436-47e1-827f-21abdb24ee11,38,female,8.7,0,-16,
184001.jpg1,118,133,258,133,51e9f0d9-6fa5-4696-a667-9688c7572576,43,female,-4.9,0,-5.1,
184251.jpg1,137,138,232,138,f8e825ba-5512-4820-a666-215ecf3e9aef,40,female,0.3,0,2.1,
184501.jpg1,138,146,224,146,b17636ad-c26b-4056-a790-c1b180237175,53,female,-1.9,0,-10.2,
184751.jpg1,134,141,284,141,629d036b-32e1-4983-ad1c-a122be9bec5b,46,female,1.4,0,5.7,
185001.jpg1,110,152,271,152,dd021f71-bc4b-4f6d-94b2-7f611101f2c3,50,female,17.1,0,-6,
185251.jpg1,110,146,304,146,adaf6886-ec13-48cc-8656-c0126066388b,44,female,23.9,0,-11.1,
185501.jpg1,127,152,309,152,917bca61-e054-40db-adec-933cf419f089,50,female,17.4,0,-6.7,
185751.jpg1,58,60,149,60,4870526f-e3df-4487-8f33-74effccfbc42,84,male,43.3,0,-11.4,
185751.jpg2,115,48,470,48,1f881cbc-c663-4962-bd78-b59f475a9638,32,female,36.6,0,-10.5,
186001.jpg1,122,58,482,58,3c32414d-dc8c-4ae3-85b5-0958965c882a,50,female,-18.2,0,21.8,
186001.jpg2,92,45,166,45,81c042f4-9c5e-437e-baa4-41acfcb37b7d,83,male,-41.4,0,-1.3,
186251.jpg1,79,160,182,160,27e427ac-12d1-43e3-b6c6-676a94e9ed66,81,male,-0.2,0,-6,
186501.jpg1,70,163,179,163,06f33c33-d74b-4c8a-b491-5c265ac9e448,82,male,7.1,0,-4.5,
186751.jpg1,123,162,178,162,419b7330-88ae-4490-9253-4ff94d1a0f3d,85,male,-2.3,0,-2,
187001.jpg1,107,165,187,165,9b7262bd-ba66-48e4-a227-bd4492dae9f9,82,male,14.7,0,-11.3,
187251.jpg1,104,163,188,163,2043838f-046b-42d3-ad75-8d9395833674,81,male,-0.8,0,-4.3,
187501.jpg1,139,78,453,78,d94e1092-a819-498a-b286-45645780a7d3,38,female,41.8,0,-1.4,
187751.jpg1,84,157,241,157,ccd04fe9-85ca-4a81-872f-1b3e148f0999,74,male,12.8,0,-7.1,
188001.jpg1,85,157,188,157,c0be8131-5f69-447e-9734-21893053a527,82,male,19.6,0,-7.6,
188251.jpg1,121,96,406,96,5056f908-80ce-4b35-8c28-0fa0ce07ea3e,54,female,17.3,0,-6.1,
188501.jpg1,119,160,171,160,a82a3bb5-e4db-4118-862a-8fcc52490656,84,male,18.1,0,-6.5,
188751.jpg1,102,162,266,162,2d17e4bc-44ca-4ef0-a7d2-561f78cde032,82,male,8.7,0,4.1,
189001.jpg1,97,127,282,127,2fd4a7da-b3b0-4404-9f20-04c2e265f771,44,female,16.5,0,-22.3,
189251.jpg1,96,127,295,127,edfb6c57-7d00-4b54-85a8-d64478c56834,45,female,17.9,0,-22.7,
189501.jpg1,99,127,265,127,cefe743d-447c-4bf4-951f-f6b596880658,40,female,1.4,0,3.3,
189751.jpg1,100,125,309,125,83f44288-d7e4-4564-8ff0-76287d806ffe,52,female,15.3,0,-5.2,
190001.jpg1,86,132,284,132,148474e2-2ab0-42f6-9ef3-ebee02c2a029,50,female,-0.5,0,6.8,
